loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/syntax_reward/mean,rewards/syntax_reward/std,rewards/correctness_reward/mean,rewards/correctness_reward/std,rewards/speedup_reward/mean,rewards/speedup_reward/std,reward,reward_std,frac_reward_zero_std,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,step_time,epoch,step
0.05913793295621872,0.022147199138998985,8.799999999999999e-07,90196.0,343.25,308.0,512.0,0.125,319.14288330078125,308.0,326.0,0.5,0.5345224738121033,0.5,0.5345224738121033,-0.02008928544819355,0.056821081787347794,0.9799107313156128,1.0488886833190918,0.0,0.016413495410233736,0.0,0.0,0.0,0.0,0.0,55.75157207199982,0.09765625,25
0.013873621821403503,0.010283446870744228,8.75e-07,,,,,,,,,,,,,,,,,,0.008725221618078649,0.0,0.0,0.0,0.0,0.0,4.053077012999893,0.1015625,26
0.38535550236701965,0.026155613362789154,8.699999999999999e-07,96271.0,320.375,293.0,512.0,0.125,293.0,293.0,293.0,0.75,0.4629100561141968,0.75,0.4629100561141968,0.0,0.0,1.5,0.9258201122283936,0.0,0.011725832475349307,0.0,0.0,0.0,0.0,0.0,54.10484991800058,0.10546875,27
-0.2469329833984375,0.002989200409501791,8.65e-07,,,,,,,,,,,,,,,,,,0.005112788174301386,0.0,0.0,0.0,0.0,0.0,3.9363033259996882,0.109375,28
0.307969331741333,0.006045576650649309,8.599999999999999e-07,103280.0,346.125,265.0,378.0,0.0,346.125,265.0,378.0,1.0,0.0,1.0,0.0,1.826905608177185,2.7465052604675293,3.8269057273864746,2.7465054988861084,0.0,0.006667228066362441,0.0,0.0,0.0,0.0,0.0,44.3782078979998,0.11328125,29
-0.18054506182670593,0.024544041603803635,8.55e-07,,,,,,,,,,,,,,,,,,0.012652684818021953,0.0,0.0,0.0,0.0,0.0,4.15268760500021,0.1171875,30
-0.26991719007492065,0.5118365287780762,8.499999999999999e-07,110883.0,399.375,397.0,400.0,0.0,399.375,397.0,400.0,0.25,0.4629100561141968,0.25,0.4629100561141968,0.0,0.0,0.5,0.9258201122283936,0.0,0.00797529798001051,0.0,0.0,0.0,0.0,0.0,46.96799029399972,0.12109375,31
0.2704812288284302,0.10208096355199814,8.45e-07,,,,,,,,,,,,,,,,,,0.008487548911944032,0.0,0.0,0.0,0.0,0.0,5.53210952299969,0.125,32
0.0,0.0,8.399999999999999e-07,120323.0,512.0,512.0,512.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029666900634765625,0.0,0.0,0.0,0.0,0.0,68.319337851,0.12890625,33
0.0,0.0,8.349999999999999e-07,,,,,,,,,,,,,,,,,,0.008733749389648438,0.0,0.0,0.0,0.0,0.0,7.073306375000357,0.1328125,34
0.04499657452106476,0.02051534503698349,8.299999999999999e-07,126849.0,317.75,243.0,346.0,0.0,317.75,243.0,346.0,0.25,0.4629100561141968,0.25,0.4629100561141968,0.0006097560981288552,0.001724650734104216,0.5006097555160522,0.9269500374794006,0.0,0.025468136183917522,0.0,0.0,0.0,0.0,0.0,38.07126200199946,0.13671875,35
-0.004534289240837097,0.010745908133685589,8.249999999999999e-07,,,,,,,,,,,,,,,,,,0.013523528119549155,0.0,0.0,0.0,0.0,0.0,3.9550096459997803,0.140625,36
0.16728168725967407,0.015290951356291771,8.199999999999999e-07,133430.0,333.625,324.0,335.0,0.0,333.625,324.0,335.0,0.875,0.3535533845424652,0.875,0.3535533845424652,0.0,0.0,1.75,0.7071067690849304,0.0,0.007877001538872719,0.0,0.0,0.0,0.0,0.0,38.25092865200031,0.14453125,37
-0.17748014628887177,0.0030237308237701654,8.149999999999999e-07,,,,,,,,,,,,,,,,,,0.006646455265581608,0.0,0.0,0.0,0.0,0.0,4.560101317999852,0.1484375,38
0.009619832038879395,0.030512560158967972,8.1e-07,139875.0,337.625,302.0,512.0,0.125,312.71429443359375,302.0,317.0,0.75,0.4629100561141968,0.75,0.4629100561141968,0.015756303444504738,0.044565558433532715,1.515756368637085,0.9365555047988892,0.0,0.008606841205619276,0.0,0.0,0.0,0.0,0.0,54.906956112999524,0.15234375,39
0.11375810205936432,0.020975396037101746,8.05e-07,,,,,,,,,,,,,,,,,,0.009877829812467098,0.0,0.0,0.0,0.0,0.0,4.419635256000674,0.15625,40
-0.11357806622982025,0.0198036041110754,8e-07,145881.0,328.75,266.0,512.0,0.25,267.66668701171875,266.0,270.0,0.125,0.3535533845424652,0.125,0.3535533845424652,0.0,0.0,0.25,0.7071067690849304,0.0,0.02688900474458933,0.0,0.0,0.0,0.0,0.0,53.585486673000105,0.16015625,41
0.1767396330833435,0.011395586654543877,7.95e-07,,,,,,,,,,,,,,,,,,0.025573179591447115,0.0,0.0,0.0,0.0,0.0,4.320959831000437,0.1640625,42
-0.00793062150478363,0.026661552488803864,7.9e-07,151560.0,280.875,272.0,283.0,0.0,280.875,272.0,283.0,0.75,0.4629100561141968,0.75,0.4629100561141968,0.0,0.0,1.5,0.9258201122283936,0.0,0.014771623886190355,0.0,0.0,0.0,0.0,0.0,30.433339495999462,0.16796875,43
-0.004349365830421448,0.023623647168278694,7.85e-07,,,,,,,,,,,,,,,,,,0.013810415635816753,0.0,0.0,0.0,0.0,0.0,3.5880251730000055,0.171875,44
0.04501679539680481,0.03367685526609421,7.799999999999999e-07,157643.0,340.375,250.0,512.0,0.25,283.16668701171875,250.0,372.0,0.25,0.4629100561141968,0.25,0.4629100561141968,0.0,0.0,0.5,0.9258201122283936,0.0,0.0279643009416759,0.0,0.0,0.0,0.0,0.0,53.57056117399998,0.17578125,45
0.06902067363262177,0.013506821356713772,7.75e-07,,,,,,,,,,,,,,,,,,0.024506837595254183,0.0,0.0,0.0,0.0,0.0,4.297578853000232,0.1796875,46
0.34333881735801697,0.013447791337966919,7.699999999999999e-07,165036.0,378.125,274.0,512.0,0.125,359.0000305175781,274.0,393.0,0.875,0.3535533845424652,0.875,0.3535533845424652,1.5520833730697632,2.8738999366760254,3.3020834922790527,3.105834484100342,0.0,0.01160205714404583,0.0,0.0,0.0,0.0,0.0,59.26984206299994,0.18359375,47
-0.17719274759292603,0.031246740370988846,7.65e-07,,,,,,,,,,,,,,,,,,0.012253201566636562,0.0,0.0,0.0,0.0,0.0,4.474277281999548,0.1875,48
-0.15209746360778809,0.0016252280911430717,7.599999999999999e-07,171291.0,311.875,301.0,315.0,0.0,311.875,301.0,315.0,0.875,0.3535533845424652,0.875,0.3535533845424652,0.03154205530881882,0.08921440690755844,1.7815420627593994,0.7252470254898071,0.0,0.00458519347012043,0.0,0.0,0.0,0.0,0.0,35.67330031399979,0.19140625,49
0.14487332105636597,0.023083752021193504,7.55e-07,,,,,,,,,,,,,,,,,,0.009969382546842098,0.0,0.0,0.0,0.0,0.0,3.8808349109995106,0.1953125,50
0.30205875635147095,0.019044842571020126,7.5e-07,177096.0,313.625,244.0,512.0,0.125,285.2857360839844,244.0,383.0,0.25,0.4629100561141968,0.25,0.4629100561141968,-0.019549762830138206,0.05529508367180824,0.48045024275779724,0.8906024694442749,0.0,0.044389910297468305,0.0,0.0,0.0,0.0,0.0,53.03689089999989,0.19921875,51
-0.20218932628631592,0.02033471316099167,7.45e-07,,,,,,,,,,,,,,,,,,0.03270181640982628,0.0,0.0,0.0,0.0,0.0,3.87169489200096,0.203125,52
0.18365879356861115,0.005314571317285299,7.4e-07,184408.0,372.0,273.0,389.0,0.0,372.0,273.0,389.0,1.0,0.0,1.0,0.0,0.7760416865348816,2.1949775218963623,2.7760417461395264,2.1949777603149414,0.0,0.007474348531104624,0.0,0.0,0.0,0.0,0.0,46.16724138000018,0.20703125,53
-0.08954198658466339,0.019386280328035355,7.35e-07,,,,,,,,,,,,,,,,,,0.008229952538385987,0.0,0.0,0.0,0.0,0.0,4.6272840820001875,0.2109375,54
0.040896639227867126,0.025356488302350044,7.3e-07,191779.0,397.375,373.0,512.0,0.125,381.0000305175781,373.0,429.0,0.5,0.5345224738121033,0.5,0.5345224738121033,0.0,0.0,1.0,1.0690449476242065,0.0,0.01585752284154296,0.0,0.0,0.0,0.0,0.0,58.08542013000033,0.21484375,55
0.016473479568958282,0.013353109359741211,7.249999999999999e-07,,,,,,,,,,,,,,,,,,0.014432829804718494,0.0,0.0,0.0,0.0,0.0,4.277533126000435,0.21875,56
-0.37239277362823486,0.04244517907500267,7.2e-07,199259.0,384.0,284.0,401.0,0.0,384.0,284.0,401.0,0.625,0.5175492167472839,0.625,0.5175492167472839,-0.019208606332540512,0.054330144077539444,1.2307913303375244,1.0205152034759521,0.0,0.013507667928934097,0.0,0.0,0.0,0.0,0.0,46.39482309899995,0.22265625,57
0.3241456151008606,0.05911723151803017,7.149999999999999e-07,,,,,,,,,,,,,,,,,,0.021119510754942894,0.0,0.0,0.0,0.0,0.0,3.917545665000034,0.2265625,58
0.35838690400123596,0.04622441157698631,7.1e-07,205877.0,351.25,327.0,512.0,0.125,328.2857360839844,327.0,333.0,0.75,0.4629100561141968,0.75,0.4629100561141968,-0.03927146643400192,0.05700499191880226,1.460728645324707,0.9030563831329346,0.0,0.01630715373903513,0.0,0.0,0.0,0.0,0.0,55.930229256999155,0.23046875,59
-0.2514803409576416,0.02478906512260437,7.049999999999999e-07,,,,,,,,,,,,,,,,,,0.023136449046432972,0.0,0.0,0.0,0.0,0.0,4.038744410000163,0.234375,60
0.0,0.0,7e-07,212445.0,333.0,333.0,333.0,0.0,333.0,333.0,333.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.004601281136274338,0.0,0.0,0.0,0.0,0.0,38.30949207999993,0.23828125,61
0.0,0.0,6.949999999999999e-07,,,,,,,,,,,,,,,,,,0.0045954156666994095,0.0,0.0,0.0,0.0,0.0,4.543906863000302,0.2421875,62
-0.15055812895298004,0.0049752346239984035,6.9e-07,218016.0,273.375,261.0,288.0,0.0,273.375,261.0,288.0,1.0,0.0,1.0,0.0,-0.00020491803297773004,0.0005795957404188812,1.9997950792312622,0.0005796034820377827,0.0,0.006961137987673283,0.0,0.0,0.0,0.0,0.0,29.666111132000424,0.24609375,63
0.16673412919044495,0.037757646292448044,6.85e-07,,,,,,,,,,,,,,,,,,0.009587973821908236,0.0,0.0,0.0,0.0,0.0,3.1410856619995684,0.25,64
0.24742724001407623,0.036153119057416916,6.800000000000001e-07,223596.0,273.5,261.0,289.0,0.0,273.5,261.0,289.0,0.875,0.3535533845424652,0.875,0.3535533845424652,0.23239436745643616,0.6573106050491333,1.9823943376541138,1.0319175720214844,0.0,0.014064135728403926,0.0,0.0,0.0,0.0,0.0,30.00559581000016,0.25390625,65
-0.2332918345928192,0.009068319573998451,6.75e-07,,,,,,,,,,,,,,,,,,0.007014795090071857,0.0,0.0,0.0,0.0,0.0,2.8868871770000624,0.2578125,66
-0.1503586620092392,0.04211032763123512,6.7e-07,231157.0,394.125,360.0,399.0,0.0,394.125,360.0,399.0,1.0,0.0,1.0,0.0,0.4032447934150696,1.1581931114196777,2.403244733810425,1.1581931114196777,0.0,0.006892454926855862,0.0,0.0,0.0,0.0,0.0,47.886619158000485,0.26171875,67
0.18096724152565002,0.0045166476629674435,6.65e-07,,,,,,,,,,,,,,,,,,0.008029106189496815,0.0,0.0,0.0,0.0,0.0,5.443888267000602,0.265625,68
-0.10789953172206879,0.02122608944773674,6.6e-07,236830.0,291.125,244.0,512.0,0.125,259.5714416503906,244.0,266.0,0.5,0.5345224738121033,0.5,0.5345224738121033,0.014751552604138851,0.041723694652318954,1.0147515535354614,1.0855026245117188,0.0,0.020617082249373198,0.0,0.0,0.0,0.0,0.0,53.2671832989995,0.26953125,69
0.20776724815368652,0.030375972390174866,6.55e-07,,,,,,,,,,,,,,,,,,0.028110545594245195,0.0,0.0,0.0,0.0,0.0,3.9059054399999695,0.2734375,70
0.0,0.0,6.5e-07,242374.0,270.0,261.0,273.0,0.0,270.0,261.0,273.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.007317095180042088,0.0,0.0,0.0,0.0,0.0,29.56197242600001,0.27734375,71
0.0,0.0,6.45e-07,,,,,,,,,,,,,,,,,,0.007382820243947208,0.0,0.0,0.0,0.0,0.0,3.4476387979998435,0.28125,72
-0.1870655119419098,0.027407871559262276,6.4e-07,247846.0,271.0,238.0,318.0,0.0,271.0,238.0,318.0,0.5,0.5345224738121033,0.5,0.5345224738121033,0.01607232168316841,0.037054356187582016,1.0160722732543945,1.08672297000885,0.0,0.028231175849214196,0.0,0.0,0.0,0.0,0.0,32.476611605000016,0.28515625,73
0.2575540542602539,0.024435298517346382,6.35e-07,,,,,,,,,,,,,,,,,,0.020571742672473192,0.0,0.0,0.0,0.0,0.0,2.949851138000213,0.2890625,74
-0.16491377353668213,0.027038348838686943,6.3e-07,255330.0,402.5,284.0,512.0,0.25,366.0,284.0,384.0,0.625,0.5175492167472839,0.625,0.5175492167472839,0.03868306428194046,0.10941223055124283,1.2886830568313599,1.0722469091415405,0.0,0.02095521194860339,0.0,0.0,0.0,0.0,0.0,58.20765663899965,0.29296875,75
0.2247900664806366,0.03104860894382,6.249999999999999e-07,,,,,,,,,,,,,,,,,,0.014834199100732803,0.0,0.0,0.0,0.0,0.0,5.299877761000062,0.296875,76
0.24568094313144684,0.016044899821281433,6.2e-07,261392.0,333.75,268.0,512.0,0.125,308.2857360839844,268.0,421.0,0.25,0.4629100561141968,0.25,0.4629100561141968,-0.06219512224197388,0.17591437697410583,0.4378048777580261,0.8214914798736572,0.0,0.03769962349906564,0.0,0.0,0.0,0.0,0.0,53.1258677120004,0.30078125,77
-0.22355341911315918,0.024265410378575325,6.149999999999999e-07,,,,,,,,,,,,,,,,,,0.03279489907436073,0.0,0.0,0.0,0.0,0.0,4.274662328999966,0.3046875,78
-0.17675170302391052,0.00212382385507226,6.1e-07,267936.0,332.0,332.0,332.0,0.0,332.0,332.0,332.0,0.875,0.3535533845424652,0.875,0.3535533845424652,0.0,0.0,1.75,0.7071067690849304,0.0,0.005068124271929264,0.0,0.0,0.0,0.0,0.0,38.18382190899956,0.30859375,79
0.17676368355751038,0.020399807021021843,6.049999999999999e-07,,,,,,,,,,,,,,,,,,0.008084584260359406,0.0,0.0,0.0,0.0,0.0,4.592748342999585,0.3125,80
-0.21743273735046387,0.020532242953777313,6e-07,277353.0,493.125,395.0,512.0,0.75,436.5,395.0,478.0,0.25,0.4629100561141968,0.25,0.4629100561141968,0.01020059734582901,0.027730971574783325,0.5102006196975708,0.9449260830879211,0.0,0.01620505377650261,0.0,0.0,0.0,0.0,0.0,67.43396663899966,0.31640625,81
0.28026363253593445,0.020377948880195618,5.949999999999999e-07,,,,,,,,,,,,,,,,,,0.022759437561035156,0.0,0.0,0.0,0.0,0.0,7.309984691999489,0.3203125,82
0.18131552636623383,0.009971939027309418,5.9e-07,283030.0,285.625,270.0,360.0,0.0,285.625,270.0,360.0,0.125,0.3535533845424652,0.125,0.3535533845424652,0.0,0.0,0.25,0.7071067690849304,0.0,0.031852900981903076,0.0,0.0,0.0,0.0,0.0,37.25545365200014,0.32421875,83
-0.16321943700313568,0.021756818518042564,5.849999999999999e-07,,,,,,,,,,,,,,,,,,0.02704193233512342,0.0,0.0,0.0,0.0,0.0,3.3176978409992444,0.328125,84
-0.23573514819145203,0.017631281167268753,5.8e-07,290712.0,399.25,396.0,408.0,0.0,399.25,396.0,408.0,0.5,0.5345224738121033,0.5,0.5345224738121033,0.0,0.0,1.0,1.0690449476242065,0.0,0.009450304787606001,0.0,0.0,0.0,0.0,0.0,47.60760728600053,0.33203125,85
0.23282910883426666,0.028244586661458015,5.749999999999999e-07,,,,,,,,,,,,,,,,,,0.009916457231156528,0.0,0.0,0.0,0.0,0.0,4.0018524019988035,0.3359375,86
0.12169963121414185,0.02311469428241253,5.699999999999999e-07,296823.0,302.875,270.0,315.0,0.0,302.875,270.0,315.0,0.625,0.5175492167472839,0.625,0.5175492167472839,-0.02008928544819355,0.056821081787347794,1.2299107313156128,1.0199110507965088,0.0,0.011259486898779869,0.0,0.0,0.0,0.0,0.0,34.00648412100054,0.33984375,87
-0.1299271434545517,0.0279367845505476,5.649999999999999e-07,,,,,,,,,,,,,,,,,,0.023137991782277822,0.0,0.0,0.0,0.0,0.0,3.297446990000026,0.34375,88
0.0,0.0,5.6e-07,302391.0,273.0,273.0,273.0,0.0,273.0,273.0,273.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.006091889925301075,0.0,0.0,0.0,0.0,0.0,29.631915233000655,0.34765625,89
0.0,0.0,5.55e-07,,,,,,,,,,,,,,,,,,0.006152701564133167,0.0,0.0,0.0,0.0,0.0,3.6674226590002945,0.3515625,90
0.1769314855337143,0.00880621187388897,5.5e-07,312963.0,494.5,440.0,512.0,0.75,442.0,440.0,444.0,0.125,0.3535533845424652,0.125,0.3535533845424652,0.010977337136864662,0.031048599630594254,0.2609773278236389,0.7381553053855896,0.0,0.014127800241112709,0.0,0.0,0.0,0.0,0.0,75.84827239599872,0.35546875,91
-0.13798029720783234,0.018330484628677368,5.45e-07,,,,,,,,,,,,,,,,,,0.017550624441355467,0.0,0.0,0.0,0.0,0.0,7.951043849000598,0.359375,92
-0.11095014214515686,0.025691546499729156,5.4e-07,318435.0,268.0,255.0,280.0,0.0,268.0,255.0,280.0,0.375,0.5175492167472839,0.375,0.5175492167472839,0.0,0.0,0.75,1.0350983142852783,0.0,0.031190539710223675,0.0,0.0,0.0,0.0,0.0,28.866269935000673,0.36328125,93
0.1190950945019722,0.016980143263936043,5.35e-07,,,,,,,,,,,,,,,,,,0.033738265512511134,0.0,0.0,0.0,0.0,0.0,3.0920187540004918,0.3671875,94
0.1326051950454712,0.027398722246289253,5.3e-07,323940.0,276.125,230.0,425.0,0.0,276.125,230.0,425.0,0.875,0.3535533845424652,0.875,0.3535533845424652,-0.18191170692443848,0.2566363215446472,1.5680882930755615,0.6796415448188782,0.0,0.01722382241860032,0.0,0.0,0.0,0.0,0.0,43.177180776999194,0.37109375,95
-0.10125545412302017,0.006653506774455309,5.25e-07,,,,,,,,,,,,,,,,,,0.02485438110306859,0.0,0.0,0.0,0.0,0.0,3.788282468000034,0.375,96
0.17934414744377136,0.024873949587345123,5.2e-07,330519.0,332.375,321.0,334.0,0.0,332.375,321.0,334.0,0.875,0.3535533845424652,0.875,0.3535533845424652,0.0,0.0,1.75,0.7071067690849304,0.0,0.006731585366651416,0.0,0.0,0.0,0.0,0.0,38.16673303300013,0.37890625,97
-0.17761532962322235,0.001981695182621479,5.149999999999999e-07,,,,,,,,,,,,,,,,,,0.0047336965799331665,0.0,0.0,0.0,0.0,0.0,4.569662692999373,0.3828125,98
-0.1206279993057251,0.018494416028261185,5.1e-07,336787.0,312.5,301.0,323.0,0.0,312.5,301.0,323.0,0.625,0.5175492167472839,0.625,0.5175492167472839,-0.0401785708963871,0.07439626008272171,1.2098214626312256,1.0040347576141357,0.0,0.009967816062271595,0.0,0.0,0.0,0.0,0.0,35.22586564699941,0.38671875,99
0.12308496981859207,0.029007330536842346,5.049999999999999e-07,,,,,,,,,,,,,,,,,,0.02568363049067557,0.0,0.0,0.0,0.0,0.0,3.3863532390005275,0.390625,100
0.31823718547821045,0.024023229256272316,5e-07,342679.0,324.5,238.0,512.0,0.25,262.0,238.0,295.0,0.5,0.5345224738121033,0.5,0.5345224738121033,-0.09874138236045837,0.20311710238456726,0.9012585878372192,0.9789888262748718,0.0,0.03573641600087285,0.0,0.0,0.0,0.0,0.0,53.135368340998866,0.39453125,101
-0.1356866955757141,0.024422813206911087,4.95e-07,,,,,,,,,,,,,,,,,,0.023917987942695618,0.0,0.0,0.0,0.0,0.0,4.239666854999086,0.3984375,102
0.0,0.0,4.9e-07,352871.0,512.0,512.0,512.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01894378662109375,0.0,0.0,0.0,0.0,0.0,72.61410209600035,0.40234375,103
0.0,0.0,4.85e-07,,,,,,,,,,,,,,,,,,0.021356582641601562,0.0,0.0,0.0,0.0,0.0,7.620392842000001,0.40625,104
-0.028028398752212524,0.027910972014069557,4.8e-07,362198.0,480.875,263.0,512.0,0.875,263.0,263.0,263.0,0.125,0.3535533845424652,0.125,0.3535533845424652,0.19888179004192352,0.5625226497650146,0.4488818049430847,1.2696294784545898,0.0,0.013217244297266006,0.0,0.0,0.0,0.0,0.0,68.4543925070002,0.41015625,105
0.1881866604089737,0.010239257477223873,4.7499999999999995e-07,,,,,,,,,,,,,,,,,,0.02115631103515625,0.0,0.0,0.0,0.0,0.0,7.378429123000387,0.4140625,106
0.05197557061910629,0.014717319048941135,4.6999999999999995e-07,368145.0,323.375,217.0,512.0,0.25,260.5,217.0,277.0,0.25,0.4629100561141968,0.25,0.4629100561141968,0.0,0.0,0.5,0.9258201122283936,0.0,0.0233456299174577,0.0,0.0,0.0,0.0,0.0,53.506365253000695,0.41796875,107
0.0421755313873291,0.012330378405749798,4.65e-07,,,,,,,,,,,,,,,,,,0.03065513353794813,0.0,0.0,0.0,0.0,0.0,4.2758554129986805,0.421875,108
